File Version,BWRam4.11_1
27,   ,   ,   ,297.0000,65535.0000,1077.0000,780.0000,0.0000,0.0000,0.0000,
28,   ,   ,   ,308.0000,65535.0000,1030.0000,722.0000,0.0000,0.0000,0.0000,
29,   ,   ,   ,300.0000,65535.0000,961.0000,661.0000,0.0000,0.0000,0.0000,
30,   ,   ,   ,309.0000,65535.0000,898.0000,589.0000,0.0000,0.0000,0.0000,
31,   ,   ,   ,301.0000,65535.0000,913.0000,612.0000,0.0000,0.0000,0.0000,
32,   ,   ,   ,292.0000,65535.0000,874.0000,582.0000,0.0000,0.0000,0.0000,
33,   ,   ,   ,304.0000,65535.0000,847.0000,543.0000,0.0000,0.0000,0.0000,
34,   ,   ,   ,304.0000,65535.0000,805.0000,501.0000,0.0000,0.0000,0.0000,
35,   ,   ,   ,303.0000,65535.0000,773.0000,470.0000,0.0000,0.0000,0.0000,
36,   ,   ,   ,298.0000,65535.0000,778.0000,480.0000,0.0000,0.0000,0.0000,
37,   ,   ,   ,305.0000,65535.0000,757.0000,452.0000,0.0000,0.0000,0.0000,
38,   ,   ,   ,296.0000,65535.0000,778.0000,482.0000,0.0000,0.0000,0.0000,
39,   ,   ,   ,304.0000,65535.0000,773.0000,469.0000,0.0000,0.0000,0.0000,
40,   ,   ,   ,293.0000,65535.0000,799.0000,506.0000,0.0000,0.0000,0.0000,
41,   ,   ,   ,310.0000,65535.0000,809.0000,499.0000,0.0000,0.0000,0.0000,
42,   ,   ,   ,406.0000,65535.0000,926.0000,520.0000,0.0000,0.0000,0.0000,
43,   ,   ,   ,300.0000,65535.0000,855.0000,555.0000,0.0000,0.0000,0.0000,
44,   ,   ,   ,304.0000,65535.0000,836.0000,532.0000,0.0000,0.0000,0.0000,
45,   ,   ,   ,304.0000,65535.0000,936.0000,632.0000,0.0000,0.0000,0.0000,
46,   ,   ,   ,301.0000,65535.0000,1051.0000,750.0000,0.0000,0.0000,0.0000,
47,   ,   ,   ,304.0000,65535.0000,1190.0000,886.0000,0.0000,0.0000,0.0000,
48,   ,   ,   ,300.0000,65535.0000,1390.0000,1090.0000,0.0000,0.0000,0.0000,
49,   ,   ,   ,310.0000,65535.0000,1630.0000,1320.0000,0.0000,0.0000,0.0000,
50,   ,   ,   ,300.0000,65535.0000,1884.0000,1584.0000,0.0000,0.0000,0.0000,
51,   ,   ,   ,298.0000,65535.0000,2182.0000,1884.0000,0.0000,0.0000,0.0000,
52,   ,   ,   ,297.0000,65535.0000,2460.0000,2163.0000,0.0000,0.0000,0.0000,
53,   ,   ,   ,300.0000,65535.0000,2658.0000,2358.0000,0.0000,0.0000,0.0000,
54,   ,   ,   ,311.0000,65535.0000,2809.0000,2498.0000,0.0000,0.0000,0.0000,
55,   ,   ,   ,305.0000,65535.0000,2810.0000,2505.0000,0.0000,0.0000,0.0000,
56,   ,   ,   ,305.0000,65535.0000,2643.0000,2338.0000,0.0000,0.0000,0.0000,
57,   ,   ,   ,301.0000,65535.0000,2542.0000,2241.0000,0.0000,0.0000,0.0000,
58,   ,   ,   ,308.0000,65535.0000,2447.0000,2139.0000,0.0000,0.0000,0.0000,
59,   ,   ,   ,302.0000,65535.0000,2440.0000,2138.0000,0.0000,0.0000,0.0000,
60,   ,   ,   ,304.0000,65535.0000,2449.0000,2145.0000,0.0000,0.0000,0.0000,
61,   ,   ,   ,304.0000,65535.0000,2509.0000,2205.0000,0.0000,0.0000,0.0000,
62,   ,   ,   ,302.0000,65535.0000,2416.0000,2114.0000,0.0000,0.0000,0.0000,
63,   ,   ,   ,303.0000,65535.0000,2296.0000,1993.0000,0.0000,0.0000,0.0000,
64,   ,   ,   ,312.0000,65535.0000,2218.0000,1906.0000,0.0000,0.0000,0.0000,
65,   ,   ,   ,301.0000,65535.0000,2059.0000,1758.0000,0.0000,0.0000,0.0000,
66,   ,   ,   ,302.0000,65535.0000,2100.0000,1798.0000,0.0000,0.0000,0.0000,
67,   ,   ,   ,296.0000,65535.0000,2078.0000,1782.0000,0.0000,0.0000,0.0000,
68,   ,   ,   ,300.0000,65535.0000,2025.0000,1725.0000,0.0000,0.0000,0.0000,
69,   ,   ,   ,300.0000,65535.0000,1993.0000,1693.0000,0.0000,0.0000,0.0000,
70,   ,   ,   ,300.0000,65535.0000,2002.0000,1702.0000,0.0000,0.0000,0.0000,
71,   ,   ,   ,300.0000,65535.0000,1916.0000,1616.0000,0.0000,0.0000,0.0000,
72,   ,   ,   ,299.0000,65535.0000,1876.0000,1577.0000,0.0000,0.0000,0.0000,
73,   ,   ,   ,299.0000,65535.0000,1788.0000,1489.0000,0.0000,0.0000,0.0000,
74,   ,   ,   ,305.0000,65535.0000,1745.0000,1440.0000,0.0000,0.0000,0.0000,
75,   ,   ,   ,305.0000,65535.0000,1738.0000,1433.0000,0.0000,0.0000,0.0000,
76,   ,   ,   ,296.0000,65535.0000,1651.0000,1355.0000,0.0000,0.0000,0.0000,
77,   ,   ,   ,300.0000,65535.0000,1685.0000,1385.0000,0.0000,0.0000,0.0000,
78,   ,   ,   ,302.0000,65535.0000,1664.0000,1362.0000,0.0000,0.0000,0.0000,
79,   ,   ,   ,301.0000,65535.0000,1627.0000,1326.0000,0.0000,0.0000,0.0000,
80,   ,   ,   ,303.0000,65535.0000,1593.0000,1290.0000,0.0000,0.0000,0.0000,
81,   ,   ,   ,305.0000,65535.0000,1546.0000,1241.0000,0.0000,0.0000,0.0000,
82,   ,   ,   ,295.0000,65535.0000,1467.0000,1172.0000,0.0000,0.0000,0.0000,
83,793.90,12596.12,145.65,302.0000,65535.0000,1459.0000,1157.0000,0.0000,0.0000,0.0000,
84,794.01,12594.22,147.55,300.0000,65535.0000,1422.0000,1122.0000,0.0000,0.0000,0.0000,
85,794.13,12592.33,149.45,296.0000,65535.0000,1437.0000,1141.0000,0.0000,0.0000,0.0000,
86,794.25,12590.43,151.34,298.0000,65535.0000,1392.0000,1094.0000,0.0000,0.0000,0.0000,
87,794.37,12588.54,153.23,310.0000,65535.0000,1389.0000,1079.0000,0.0000,0.0000,0.0000,
88,794.49,12586.65,155.13,301.0000,65535.0000,1346.0000,1045.0000,0.0000,0.0000,0.0000,
89,794.61,12584.76,157.02,296.0000,65535.0000,1299.0000,1003.0000,0.0000,0.0000,0.0000,
90,794.73,12582.86,158.91,305.0000,65535.0000,1302.0000,997.0000,0.0000,0.0000,0.0000,
91,794.85,12580.97,160.80,298.0000,65535.0000,1262.0000,964.0000,0.0000,0.0000,0.0000,
92,794.97,12579.08,162.69,302.0000,65535.0000,1250.0000,948.0000,0.0000,0.0000,0.0000,
93,795.09,12577.19,164.58,296.0000,65535.0000,1239.0000,943.0000,0.0000,0.0000,0.0000,
94,795.21,12575.30,166.47,298.0000,65535.0000,1213.0000,915.0000,0.0000,0.0000,0.0000,
95,795.33,12573.42,168.36,304.0000,65535.0000,1231.0000,927.0000,0.0000,0.0000,0.0000,
96,795.45,12571.53,170.25,303.0000,65535.0000,1194.0000,891.0000,0.0000,0.0000,0.0000,
97,795.57,12569.64,172.13,301.0000,65535.0000,1173.0000,872.0000,0.0000,0.0000,0.0000,
98,795.69,12567.76,174.02,304.0000,65535.0000,1158.0000,854.0000,0.0000,0.0000,0.0000,
99,795.81,12565.87,175.90,303.0000,65535.0000,1126.0000,823.0000,0.0000,0.0000,0.0000,
100,795.93,12563.99,177.79,304.0000,65535.0000,1133.0000,829.0000,0.0000,0.0000,0.0000,
101,796.05,12562.10,179.67,308.0000,65535.0000,1134.0000,826.0000,0.0000,0.0000,0.0000,
102,796.16,12560.22,181.56,294.0000,65535.0000,1072.0000,778.0000,0.0000,0.0000,0.0000,
103,796.28,12558.34,183.44,300.0000,65535.0000,1079.0000,779.0000,0.0000,0.0000,0.0000,
104,796.40,12556.45,185.32,305.0000,65535.0000,1092.0000,787.0000,0.0000,0.0000,0.0000,
105,796.52,12554.57,187.20,292.0000,65535.0000,1081.0000,789.0000,0.0000,0.0000,0.0000,
106,796.64,12552.69,189.08,308.0000,65535.0000,1070.0000,762.0000,0.0000,0.0000,0.0000,
107,796.76,12550.81,190.96,309.0000,65535.0000,1105.0000,796.0000,0.0000,0.0000,0.0000,
108,796.88,12548.93,192.84,294.0000,65535.0000,1097.0000,803.0000,0.0000,0.0000,0.0000,
109,797.00,12547.06,194.72,307.0000,65535.0000,1078.0000,771.0000,0.0000,0.0000,0.0000,
110,797.12,12545.18,196.60,290.0000,65535.0000,1089.0000,799.0000,0.0000,0.0000,0.0000,
111,797.24,12543.30,198.47,301.0000,65535.0000,1084.0000,783.0000,0.0000,0.0000,0.0000,
112,797.36,12541.42,200.35,302.0000,65535.0000,1100.0000,798.0000,0.0000,0.0000,0.0000,
113,797.48,12539.55,202.23,305.0000,65535.0000,1106.0000,801.0000,0.0000,0.0000,0.0000,
114,797.60,12537.67,204.10,296.0000,65535.0000,1061.0000,765.0000,0.0000,0.0000,0.0000,
115,797.72,12535.80,205.98,294.0000,65535.0000,1072.0000,778.0000,0.0000,0.0000,0.0000,
116,797.83,12533.93,207.85,301.0000,65535.0000,1044.0000,743.0000,0.0000,0.0000,0.0000,
117,797.95,12532.05,209.72,300.0000,65535.0000,1030.0000,730.0000,0.0000,0.0000,0.0000,
118,798.07,12530.18,211.59,296.0000,65535.0000,1028.0000,732.0000,0.0000,0.0000,0.0000,
119,798.19,12528.31,213.47,296.0000,65535.0000,1024.0000,728.0000,0.0000,0.0000,0.0000,
120,798.31,12526.44,215.34,320.0000,65535.0000,1076.0000,756.0000,0.0000,0.0000,0.0000,
121,798.43,12524.57,217.21,305.0000,65535.0000,1018.0000,713.0000,0.0000,0.0000,0.0000,
122,798.55,12522.70,219.08,293.0000,65535.0000,1033.0000,740.0000,0.0000,0.0000,0.0000,
123,798.67,12520.83,220.94,308.0000,65535.0000,1018.0000,710.0000,0.0000,0.0000,0.0000,
124,798.79,12518.96,222.81,305.0000,65535.0000,1004.0000,699.0000,0.0000,0.0000,0.0000,
125,798.91,12517.10,224.68,306.0000,65535.0000,1019.0000,713.0000,0.0000,0.0000,0.0000,
126,799.03,12515.23,226.55,296.0000,65535.0000,1041.0000,745.0000,0.0000,0.0000,0.0000,
127,799.15,12513.36,228.41,299.0000,65535.0000,1065.0000,766.0000,0.0000,0.0000,0.0000,
128,799.26,12511.50,230.28,299.0000,65535.0000,1058.0000,759.0000,0.0000,0.0000,0.0000,
129,799.38,12509.63,232.14,300.0000,65535.0000,1025.0000,725.0000,0.0000,0.0000,0.0000,
130,799.50,12507.77,234.01,298.0000,65535.0000,1040.0000,742.0000,0.0000,0.0000,0.0000,
131,799.62,12505.91,235.87,311.0000,65535.0000,1016.0000,705.0000,0.0000,0.0000,0.0000,
132,799.74,12504.04,237.73,309.0000,65535.0000,994.0000,685.0000,0.0000,0.0000,0.0000,
133,799.86,12502.18,239.59,306.0000,65535.0000,998.0000,692.0000,0.0000,0.0000,0.0000,
134,799.98,12500.32,241.45,300.0000,65535.0000,1007.0000,707.0000,0.0000,0.0000,0.0000,
135,800.10,12498.46,243.32,305.0000,65535.0000,1032.0000,727.0000,0.0000,0.0000,0.0000,
136,800.22,12496.60,245.18,303.0000,65535.0000,1015.0000,712.0000,0.0000,0.0000,0.0000,
137,800.34,12494.74,247.03,302.0000,65535.0000,1036.0000,734.0000,0.0000,0.0000,0.0000,
138,800.46,12492.88,248.89,313.0000,65535.0000,1047.0000,734.0000,0.0000,0.0000,0.0000,
139,800.57,12491.03,250.75,294.0000,65535.0000,1044.0000,750.0000,0.0000,0.0000,0.0000,
140,800.69,12489.17,252.61,312.0000,65535.0000,992.0000,680.0000,0.0000,0.0000,0.0000,
141,800.81,12487.31,254.46,296.0000,65535.0000,1007.0000,711.0000,0.0000,0.0000,0.0000,
142,800.93,12485.46,256.32,306.0000,65535.0000,1018.0000,712.0000,0.0000,0.0000,0.0000,
143,801.05,12483.60,258.17,307.0000,65535.0000,1018.0000,711.0000,0.0000,0.0000,0.0000,
144,801.17,12481.75,260.03,305.0000,65535.0000,1005.0000,700.0000,0.0000,0.0000,0.0000,
145,801.29,12479.89,261.88,296.0000,65535.0000,1018.0000,722.0000,0.0000,0.0000,0.0000,
146,801.41,12478.04,263.73,303.0000,65535.0000,997.0000,694.0000,0.0000,0.0000,0.0000,
147,801.53,12476.19,265.59,309.0000,65535.0000,1003.0000,694.0000,0.0000,0.0000,0.0000,
148,801.65,12474.34,267.44,310.0000,65535.0000,1016.0000,706.0000,0.0000,0.0000,0.0000,
149,801.76,12472.49,269.29,299.0000,65535.0000,1026.0000,727.0000,0.0000,0.0000,0.0000,
150,801.88,12470.64,271.14,308.0000,65535.0000,995.0000,687.0000,0.0000,0.0000,0.0000,
151,802.00,12468.79,272.99,302.0000,65535.0000,1025.0000,723.0000,0.0000,0.0000,0.0000,
152,802.12,12466.94,274.84,298.0000,65535.0000,1015.0000,717.0000,0.0000,0.0000,0.0000,
153,802.24,12465.09,276.69,299.0000,65535.0000,1057.0000,758.0000,0.0000,0.0000,0.0000,
154,802.36,12463.24,278.53,300.0000,65535.0000,1033.0000,733.0000,0.0000,0.0000,0.0000,
155,802.48,12461.40,280.38,296.0000,65535.0000,1072.0000,776.0000,0.0000,0.0000,0.0000,
156,802.60,12459.55,282.23,305.0000,65535.0000,1040.0000,735.0000,0.0000,0.0000,0.0000,
157,802.72,12457.70,284.07,297.0000,65535.0000,1066.0000,769.0000,0.0000,0.0000,0.0000,
158,802.84,12455.86,285.92,291.0000,65535.0000,1058.0000,767.0000,0.0000,0.0000,0.0000,
159,802.95,12454.01,287.76,298.0000,65535.0000,1040.0000,742.0000,0.0000,0.0000,0.0000,
160,803.07,12452.17,289.60,298.0000,65535.0000,1032.0000,734.0000,0.0000,0.0000,0.0000,
161,803.19,12450.33,291.45,297.0000,65535.0000,1036.0000,739.0000,0.0000,0.0000,0.0000,
162,803.31,12448.49,293.29,303.0000,65535.0000,1062.0000,759.0000,0.0000,0.0000,0.0000,
163,803.43,12446.65,295.13,294.0000,65535.0000,1051.0000,757.0000,0.0000,0.0000,0.0000,
164,803.55,12444.80,296.97,295.0000,65535.0000,1046.0000,751.0000,0.0000,0.0000,0.0000,
165,803.67,12442.96,298.81,303.0000,65535.0000,1046.0000,743.0000,0.0000,0.0000,0.0000,
166,803.79,12441.13,300.65,299.0000,65535.0000,1016.0000,717.0000,0.0000,0.0000,0.0000,
167,803.90,12439.29,302.49,306.0000,65535.0000,1027.0000,721.0000,0.0000,0.0000,0.0000,
168,804.02,12437.45,304.33,296.0000,65535.0000,1042.0000,746.0000,0.0000,0.0000,0.0000,
169,804.14,12435.61,306.16,307.0000,65535.0000,1039.0000,732.0000,0.0000,0.0000,0.0000,
170,804.26,12433.78,308.00,298.0000,65535.0000,1074.0000,776.0000,0.0000,0.0000,0.0000,
171,804.38,12431.94,309.84,308.0000,65535.0000,1018.0000,710.0000,0.0000,0.0000,0.0000,
172,804.50,12430.10,311.67,301.0000,65535.0000,1040.0000,739.0000,0.0000,0.0000,0.0000,
173,804.62,12428.27,313.51,289.0000,65535.0000,1021.0000,732.0000,0.0000,0.0000,0.0000,
174,804.74,12426.44,315.34,305.0000,65535.0000,1030.0000,725.0000,0.0000,0.0000,0.0000,
175,804.85,12424.60,317.17,306.0000,65535.0000,1011.0000,705.0000,0.0000,0.0000,0.0000,
176,804.97,12422.77,319.01,298.0000,65535.0000,1013.0000,715.0000,0.0000,0.0000,0.0000,
177,805.09,12420.94,320.84,302.0000,65535.0000,1009.0000,707.0000,0.0000,0.0000,0.0000,
178,805.21,12419.11,322.67,300.0000,65535.0000,1037.0000,737.0000,0.0000,0.0000,0.0000,
179,805.33,12417.28,324.50,296.0000,65535.0000,1021.0000,725.0000,0.0000,0.0000,0.0000,
180,805.45,12415.45,326.33,296.0000,65535.0000,1024.0000,728.0000,0.0000,0.0000,0.0000,
181,805.57,12413.62,328.16,302.0000,65535.0000,1029.0000,727.0000,0.0000,0.0000,0.0000,
182,805.69,12411.79,329.99,300.0000,65535.0000,999.0000,699.0000,0.0000,0.0000,0.0000,
183,805.80,12409.96,331.81,301.0000,65535.0000,1010.0000,709.0000,0.0000,0.0000,0.0000,
184,805.92,12408.13,333.64,300.0000,65535.0000,1020.0000,720.0000,0.0000,0.0000,0.0000,
185,806.04,12406.31,335.47,305.0000,65535.0000,1044.0000,739.0000,0.0000,0.0000,0.0000,
186,806.16,12404.48,337.29,293.0000,65535.0000,1036.0000,743.0000,0.0000,0.0000,0.0000,
187,806.28,12402.66,339.12,305.0000,65535.0000,1038.0000,733.0000,0.0000,0.0000,0.0000,
188,806.40,12400.83,340.94,298.0000,65535.0000,1041.0000,743.0000,0.0000,0.0000,0.0000,
189,806.52,12399.01,342.77,303.0000,65535.0000,1042.0000,739.0000,0.0000,0.0000,0.0000,
190,806.63,12397.19,344.59,296.0000,65535.0000,1038.0000,742.0000,0.0000,0.0000,0.0000,
191,806.75,12395.36,346.41,302.0000,65535.0000,1018.0000,716.0000,0.0000,0.0000,0.0000,
192,806.87,12393.54,348.23,295.0000,65535.0000,1059.0000,764.0000,0.0000,0.0000,0.0000,
193,806.99,12391.72,350.06,297.0000,65535.0000,1002.0000,705.0000,0.0000,0.0000,0.0000,
194,807.11,12389.90,351.88,297.0000,65535.0000,1065.0000,768.0000,0.0000,0.0000,0.0000,
195,807.23,12388.08,353.70,302.0000,65535.0000,1053.0000,751.0000,0.0000,0.0000,0.0000,
196,807.35,12386.26,355.51,300.0000,65535.0000,1058.0000,758.0000,0.0000,0.0000,0.0000,
197,807.46,12384.44,357.33,309.0000,65535.0000,1044.0000,735.0000,0.0000,0.0000,0.0000,
198,807.58,12382.62,359.15,297.0000,65535.0000,1033.0000,736.0000,0.0000,0.0000,0.0000,
199,807.70,12380.81,360.97,298.0000,65535.0000,1034.0000,736.0000,0.0000,0.0000,0.0000,
200,807.82,12378.99,362.78,302.0000,65535.0000,1046.0000,744.0000,0.0000,0.0000,0.0000,
201,807.94,12377.18,364.60,294.0000,65535.0000,1019.0000,725.0000,0.0000,0.0000,0.0000,
202,808.06,12375.36,366.41,303.0000,65535.0000,1044.0000,741.0000,0.0000,0.0000,0.0000,
203,808.18,12373.55,368.23,302.0000,65535.0000,1073.0000,771.0000,0.0000,0.0000,0.0000,
204,808.29,12371.73,370.04,306.0000,65535.0000,1044.0000,738.0000,0.0000,0.0000,0.0000,
205,808.41,12369.92,371.86,308.0000,65535.0000,1035.0000,727.0000,0.0000,0.0000,0.0000,
206,808.53,12368.11,373.67,303.0000,65535.0000,1043.0000,740.0000,0.0000,0.0000,0.0000,
207,808.65,12366.29,375.48,301.0000,65535.0000,1062.0000,761.0000,0.0000,0.0000,0.0000,
208,808.77,12364.48,377.29,306.0000,65535.0000,1050.0000,744.0000,0.0000,0.0000,0.0000,
209,808.89,12362.67,379.10,299.0000,65535.0000,1038.0000,739.0000,0.0000,0.0000,0.0000,
210,809.00,12360.86,380.91,306.0000,65535.0000,1027.0000,721.0000,0.0000,0.0000,0.0000,
211,809.12,12359.05,382.72,293.0000,65535.0000,1055.0000,762.0000,0.0000,0.0000,0.0000,
212,809.24,12357.25,384.53,306.0000,65535.0000,1069.0000,763.0000,0.0000,0.0000,0.0000,
213,809.36,12355.44,386.34,295.0000,65535.0000,1038.0000,743.0000,0.0000,0.0000,0.0000,
214,809.48,12353.63,388.14,308.0000,65535.0000,1040.0000,732.0000,0.0000,0.0000,0.0000,
215,809.60,12351.82,389.95,299.0000,65535.0000,1048.0000,749.0000,0.0000,0.0000,0.0000,
216,809.72,12350.02,391.76,307.0000,65535.0000,1073.0000,766.0000,0.0000,0.0000,0.0000,
217,809.83,12348.21,393.56,303.0000,65535.0000,1060.0000,757.0000,0.0000,0.0000,0.0000,
218,809.95,12346.41,395.37,302.0000,65535.0000,1032.0000,730.0000,0.0000,0.0000,0.0000,
219,810.07,12344.61,397.17,300.0000,65535.0000,1036.0000,736.0000,0.0000,0.0000,0.0000,
220,810.19,12342.80,398.97,303.0000,65535.0000,1056.0000,753.0000,0.0000,0.0000,0.0000,
221,810.31,12341.00,400.78,300.0000,65535.0000,1038.0000,738.0000,0.0000,0.0000,0.0000,
222,810.43,12339.20,402.58,306.0000,65535.0000,1046.0000,740.0000,0.0000,0.0000,0.0000,
223,810.54,12337.40,404.38,304.0000,65535.0000,1061.0000,757.0000,0.0000,0.0000,0.0000,
224,810.66,12335.60,406.18,295.0000,65535.0000,1026.0000,731.0000,0.0000,0.0000,0.0000,
225,810.78,12333.80,407.98,307.0000,65535.0000,1059.0000,752.0000,0.0000,0.0000,0.0000,
226,810.90,12332.00,409.78,304.0000,65535.0000,1078.0000,774.0000,0.0000,0.0000,0.0000,
227,811.02,12330.20,411.58,296.0000,65535.0000,1068.0000,772.0000,0.0000,0.0000,0.0000,
228,811.14,12328.40,413.37,302.0000,65535.0000,1056.0000,754.0000,0.0000,0.0000,0.0000,
229,811.25,12326.60,415.17,304.0000,65535.0000,1067.0000,763.0000,0.0000,0.0000,0.0000,
230,811.37,12324.81,416.97,305.0000,65535.0000,1070.0000,765.0000,0.0000,0.0000,0.0000,
231,811.49,12323.01,418.76,303.0000,65535.0000,1076.0000,773.0000,0.0000,0.0000,0.0000,
232,811.61,12321.22,420.56,307.0000,65535.0000,1055.0000,748.0000,0.0000,0.0000,0.0000,
233,811.73,12319.42,422.35,302.0000,65535.0000,1048.0000,746.0000,0.0000,0.0000,0.0000,
234,811.84,12317.63,424.15,296.0000,65535.0000,1072.0000,776.0000,0.0000,0.0000,0.0000,
235,811.96,12315.83,425.94,304.0000,65535.0000,1051.0000,747.0000,0.0000,0.0000,0.0000,
236,812.08,12314.04,427.73,306.0000,65535.0000,1060.0000,754.0000,0.0000,0.0000,0.0000,
237,812.20,12312.25,429.53,301.0000,65535.0000,1044.0000,743.0000,0.0000,0.0000,0.0000,
238,812.32,12310.46,431.32,304.0000,65535.0000,1081.0000,777.0000,0.0000,0.0000,0.0000,
239,812.44,12308.67,433.11,314.0000,65535.0000,1056.0000,742.0000,0.0000,0.0000,0.0000,
240,812.55,12306.88,434.90,303.0000,65535.0000,1040.0000,737.0000,0.0000,0.0000,0.0000,
241,812.67,12305.09,436.69,297.0000,65535.0000,1044.0000,747.0000,0.0000,0.0000,0.0000,
242,812.79,12303.30,438.47,301.0000,65535.0000,1060.0000,759.0000,0.0000,0.0000,0.0000,
243,812.91,12301.51,440.26,307.0000,65535.0000,1039.0000,732.0000,0.0000,0.0000,0.0000,
244,813.03,12299.72,442.05,302.0000,65535.0000,1014.0000,712.0000,0.0000,0.0000,0.0000,
245,813.14,12297.94,443.84,304.0000,65535.0000,1067.0000,763.0000,0.0000,0.0000,0.0000,
246,813.26,12296.15,445.62,296.0000,65535.0000,1028.0000,732.0000,0.0000,0.0000,0.0000,
247,813.38,12294.37,447.41,300.0000,65535.0000,1026.0000,726.0000,0.0000,0.0000,0.0000,
248,813.50,12292.58,449.19,302.0000,65535.0000,1022.0000,720.0000,0.0000,0.0000,0.0000,
249,813.62,12290.80,450.98,297.0000,65535.0000,1010.0000,713.0000,0.0000,0.0000,0.0000,
